Dataset	Celltype	Gene
Brain_PFC_Schirmer2019	IN-PVALB	FGF13
Brain_PFC_Schirmer2019	IN-PVALB	SUPT3H
Brain_PFC_Schirmer2019	IN-PVALB	SETBP1
Brain_PFC_Schirmer2019	IN-PVALB	OXR1
Brain_PFC_Schirmer2019	IN-PVALB	FAR2
Brain_PFC_Schirmer2019	IN-PVALB	CACNB4
Brain_PFC_Schirmer2019	IN-PVALB	GRM5
Brain_PFC_Schirmer2019	IN-PVALB	GRIA4
Brain_PFC_Schirmer2019	IN-PVALB	PRKG1
Brain_PFC_Schirmer2019	IN-PVALB	ADAMTS9-AS2
Brain_PFC_Schirmer2019	IN-PVALB	LRRC4C
Brain_PFC_Schirmer2019	IN-PVALB	SYN2
Brain_PFC_Schirmer2019	IN-PVALB	RP5-921G16.1
Brain_PFC_Schirmer2019	IN-PVALB	SGCZ
Brain_PFC_Schirmer2019	IN-PVALB	FMN1
Brain_PFC_Schirmer2019	IN-PVALB	INPP4B
Brain_PFC_Schirmer2019	IN-PVALB	SYT1
Brain_PFC_Schirmer2019	IN-PVALB	RASGRF2
Brain_PFC_Schirmer2019	IN-PVALB	RPS6KA2
Brain_PFC_Schirmer2019	IN-PVALB	SCN1A
Brain_PFC_Schirmer2019	IN-PVALB	PLXNA4
Brain_PFC_Schirmer2019	IN-PVALB	THSD7A
Brain_PFC_Schirmer2019	IN-PVALB	RAB3C
Brain_PFC_Schirmer2019	IN-PVALB	DAB1
Brain_PFC_Schirmer2019	IN-PVALB	RP11-444D3.1
Brain_PFC_Schirmer2019	IN-PVALB	LUZP2
Brain_PFC_Schirmer2019	IN-PVALB	CNTNAP5
Brain_PFC_Schirmer2019	IN-PVALB	CNTN4
Brain_PFC_Schirmer2019	IN-PVALB	NCALD
Brain_PFC_Schirmer2019	IN-PVALB	CDH9
Brain_PFC_Schirmer2019	IN-PVALB	SHISA9
Brain_PFC_Schirmer2019	IN-PVALB	GALNTL6
Brain_PFC_Schirmer2019	IN-SST	NRXN3
Brain_PFC_Schirmer2019	IN-SST	RBFOX1
Brain_PFC_Schirmer2019	IN-SST	KIAA1217
Brain_PFC_Schirmer2019	IN-SST	NXPH1
Brain_PFC_Schirmer2019	IN-SST	SYNPR
Brain_PFC_Schirmer2019	IN-SST	GRIK2
Brain_PFC_Schirmer2019	IN-SST	DLGAP1
Brain_PFC_Schirmer2019	IN-SST	GRIK1
Brain_PFC_Schirmer2019	IN-SST	CNTNAP2
Brain_PFC_Schirmer2019	IN-SST	ROBO2
Brain_PFC_Schirmer2019	IN-SST	XKR4
Brain_PFC_Schirmer2019	IN-SST	SNHG14
Brain_PFC_Schirmer2019	IN-SST	RP11-123O10.4
Brain_PFC_Schirmer2019	IN-SST	GRIP1
Brain_PFC_Schirmer2019	IN-SST	SYT1
Brain_PFC_Schirmer2019	IN-SST	ROBO1
Brain_PFC_Schirmer2019	IN-SST	CADPS
Brain_PFC_Schirmer2019	IN-SST	CDH9
Brain_PFC_Schirmer2019	IN-SST	SST
Brain_PFC_Schirmer2019	IN-SST	OXR1
Brain_PFC_Schirmer2019	IN-SST	KCNC2
Brain_PFC_Schirmer2019	IN-SST	CCSER1
Brain_PFC_Schirmer2019	IN-SST	FGF14
Brain_PFC_Schirmer2019	IN-SST	GRIN3A
Brain_PFC_Schirmer2019	IN-SST	ZNF385D
Brain_PFC_Schirmer2019	IN-SST	GRIA1
Brain_PFC_Schirmer2019	IN-SST	TENM3
Brain_PFC_Schirmer2019	IN-SST	PCLO
Brain_PFC_Schirmer2019	IN-SST	PAM
Brain_PFC_Schirmer2019	IN-SST	RIMS2
Brain_PFC_Schirmer2019	IN-SST	TENM2
Brain_PFC_Schirmer2019	IN-SST	KIF26B
Brain_PFC_Schirmer2019	IN-SST	PCDH11X
Brain_PFC_Schirmer2019	IN-SST	MYT1L
Brain_PFC_Schirmer2019	IN-SST	SOX6
Brain_PFC_Schirmer2019	IN-SST	SPOCK3
Brain_PFC_Schirmer2019	IN-SST	NETO1
Brain_PFC_Schirmer2019	IN-SST	ELAVL2
Brain_PFC_Schirmer2019	IN-SST	PLCH1
Brain_PFC_Schirmer2019	IN-SST	ASTN2
Brain_PFC_Schirmer2019	IN-SST	TRHDE
Brain_PFC_Schirmer2019	IN-SST	GRIA3
Brain_PFC_Schirmer2019	IN-SST	RAB3C
Brain_PFC_Schirmer2019	IN-SST	GRID2
Brain_PFC_Schirmer2019	IN-SST	GRIK3
Brain_PFC_Schirmer2019	IN-SST	SNRPN
Brain_PFC_Schirmer2019	IN-SST	TENM1
Brain_PFC_Schirmer2019	IN-SST	GRIN2B
Brain_PFC_Schirmer2019	IN-SST	PTPRM
Brain_PFC_Schirmer2019	IN-SST	SLC8A1
Brain_PFC_Schirmer2019	IN-SST	TIAM1
Brain_PFC_Schirmer2019	IN-SST	GAD1
Brain_PFC_Schirmer2019	IN-SST	SATB1-AS1
Brain_PFC_Schirmer2019	IN-SST	FRMD4A
Brain_PFC_Schirmer2019	IN-SST	CHRM3
Brain_PFC_Schirmer2019	IN-SST	RUNX1T1
Brain_PFC_Schirmer2019	IN-SST	SHISA6
Brain_PFC_Schirmer2019	IN-SST	MTUS2
Brain_PFC_Schirmer2019	IN-SST	GPC6
Brain_PFC_Schirmer2019	IN-SST	GRM5
Brain_PFC_Schirmer2019	IN-SST	ADGRL2
Brain_PFC_Schirmer2019	IN-SST	PLCB1
Brain_PFC_Schirmer2019	IN-SST	GAD2
Brain_PFC_Schirmer2019	IN-SST	MGAT4C
Brain_PFC_Schirmer2019	IN-SST	DAB1
Brain_PFC_Schirmer2019	IN-SST	PTPRN2
Brain_PFC_Schirmer2019	IN-SST	COL25A1
Brain_PFC_Schirmer2019	IN-SST	NBEA
Brain_PFC_Schirmer2019	IN-SST	BCL11A
Brain_PFC_Schirmer2019	IN-SST	ST6GALNAC5
Brain_PFC_Schirmer2019	IN-SST	SLC44A5
Brain_PFC_Schirmer2019	IN-SST	FGF12
Brain_PFC_Schirmer2019	IN-SST	LHFPL3
Brain_PFC_Schirmer2019	IN-SST	FRMPD4
Brain_PFC_Schirmer2019	IN-SST	CACNA2D3
Brain_PFC_Schirmer2019	IN-SST	HCN1
Brain_PFC_Schirmer2019	IN-SST	CACNA1A
Brain_PFC_Schirmer2019	IN-SST	STXBP6
Brain_PFC_Schirmer2019	IN-SST	SNTG1
Brain_PFC_Schirmer2019	IN-SST	CELF4
Brain_PFC_Schirmer2019	IN-SST	KCTD16
Brain_PFC_Schirmer2019	IN-SST	RYR2
Brain_PFC_Schirmer2019	IN-SST	ATRNL1
Brain_PFC_Schirmer2019	IN-SST	CDH13
Brain_PFC_Schirmer2019	IN-SST	RALYL
Brain_PFC_Schirmer2019	IN-SST	ATP8A2
Brain_PFC_Schirmer2019	IN-SST	LINC01322
Brain_PFC_Schirmer2019	IN-SST	CDH8
Brain_PFC_Schirmer2019	IN-SST	SLC4A10
Brain_PFC_Schirmer2019	IN-SST	CNTN5
Brain_PFC_Schirmer2019	IN-SST	GRM1
Brain_PFC_Schirmer2019	IN-SST	FSTL5
Brain_PFC_Schirmer2019	IN-SST	TMEM178B
Brain_PFC_Schirmer2019	IN-SST	TMTC1
Brain_PFC_Schirmer2019	IN-SST	PCDH15
Brain_PFC_Schirmer2019	IN-SST	LRFN5
Brain_PFC_Schirmer2019	IN-SST	SYN2
Brain_PFC_Schirmer2019	IN-SST	SETBP1
Brain_PFC_Schirmer2019	IN-SST	SNAP25
Brain_PFC_Schirmer2019	IN-SST	RASGRF2
Brain_PFC_Schirmer2019	IN-SST	CACNB4
Brain_PFC_Schirmer2019	IN-SST	PACRG
Brain_PFC_Schirmer2019	IN-SST	RBMS3
Brain_PFC_Schirmer2019	IN-SST	DAPK1
Brain_PFC_Schirmer2019	IN-SST	PTPRT
Brain_PFC_Schirmer2019	IN-SST	THRB
Brain_PFC_Schirmer2019	IN-SST	KCNB2
Brain_PFC_Schirmer2019	IN-SST	CNTN4
Brain_PFC_Schirmer2019	IN-SST	AC159540.1
Brain_PFC_Schirmer2019	IN-SST	SORBS2
Brain_PFC_Schirmer2019	IN-SST	EPHA6
Brain_PFC_Schirmer2019	IN-SST	CACNA1B
Brain_PFC_Schirmer2019	IN-SST	LINC01122
Brain_PFC_Schirmer2019	IN-SST	NEGR1
Brain_PFC_Schirmer2019	IN-SST	KCNQ3
Brain_PFC_Schirmer2019	IN-SST	UNC5D
Brain_PFC_Schirmer2019	IN-SST	CDH12
Brain_PFC_Schirmer2019	IN-SST	GALNTL6
Brain_PFC_Schirmer2019	IN-SST	SGCZ
Brain_PFC_Schirmer2019	IN-SV2C	MYO16
Brain_PFC_Schirmer2019	IN-SV2C	FGF14
Brain_PFC_Schirmer2019	IN-SV2C	EYA4
Brain_PFC_Schirmer2019	IN-SV2C	NXPH1
Brain_PFC_Schirmer2019	IN-SV2C	FGF13
Brain_PFC_Schirmer2019	IN-SV2C	GAD2
Brain_PFC_Schirmer2019	IN-SV2C	GRIP1
Brain_PFC_Schirmer2019	IN-SV2C	SLC6A1
Brain_PFC_Schirmer2019	IN-SV2C	KIT
Brain_PFC_Schirmer2019	IN-SV2C	FSTL5
Brain_PFC_Schirmer2019	IN-SV2C	ALK
Brain_PFC_Schirmer2019	IN-SV2C	GRIK1
Brain_PFC_Schirmer2019	IN-SV2C	SGCZ
Brain_PFC_Schirmer2019	IN-SV2C	ADARB2
Brain_PFC_Schirmer2019	IN-SV2C	PTCHD4
Brain_PFC_Schirmer2019	IN-SV2C	RP11-123O10.4
Brain_PFC_Schirmer2019	IN-SV2C	GRIN2A
Brain_PFC_Schirmer2019	IN-SV2C	DNER
Brain_PFC_Schirmer2019	IN-SV2C	UNC13C
Brain_PFC_Schirmer2019	IN-SV2C	SV2C
Brain_PFC_Schirmer2019	IN-SV2C	PTPRT
Brain_PFC_Schirmer2019	IN-SV2C	RBMS3
Brain_PFC_Schirmer2019	IN-SV2C	KAZN
Brain_PFC_Schirmer2019	IN-SV2C	PRELID2
Brain_PFC_Schirmer2019	IN-SV2C	SPHKAP
Brain_PFC_Schirmer2019	IN-SV2C	MACROD2
Brain_PFC_Schirmer2019	IN-SV2C	KCNAB1
Brain_PFC_Schirmer2019	IN-SV2C	KCNIP1
Brain_PFC_Schirmer2019	IN-SV2C	GRIN3A
Brain_PFC_Schirmer2019	IN-SV2C	KCNC2
Brain_PFC_Schirmer2019	IN-SV2C	KIAA1211
Brain_PFC_Schirmer2019	IN-SV2C	RAB3C
Brain_PFC_Schirmer2019	IN-SV2C	ERBB4
Brain_PFC_Schirmer2019	IN-SV2C	ATP8A2
Brain_PFC_Schirmer2019	IN-SV2C	NYAP2
Brain_PFC_Schirmer2019	IN-SV2C	ZNF536
Brain_PFC_Schirmer2019	IN-SV2C	PTPRM
Brain_PFC_Schirmer2019	IN-SV2C	FBXL7
Brain_PFC_Schirmer2019	IN-SV2C	MGAT4C
Brain_PFC_Schirmer2019	IN-SV2C	MTUS2
Brain_PFC_Schirmer2019	IN-SV2C	NFIB
Brain_PFC_Schirmer2019	IN-SV2C	NTNG1
Brain_PFC_Schirmer2019	IN-SV2C	TACR1
Brain_PFC_Schirmer2019	IN-SV2C	GRIK2
Brain_PFC_Schirmer2019	IN-SV2C	GAD1
Brain_PFC_Schirmer2019	IN-SV2C	GRIA4
Brain_PFC_Schirmer2019	IN-SV2C	DLX6-AS1
Brain_PFC_Schirmer2019	IN-SV2C	NRIP3
Brain_PFC_Schirmer2019	IN-SV2C	NXPH2
Brain_PFC_Schirmer2019	IN-SV2C	PKP2
Brain_PFC_Schirmer2019	IN-SV2C	EGFR
Brain_PFC_Schirmer2019	IN-SV2C	BCL11B
Brain_PFC_Schirmer2019	IN-SV2C	CTC-806A22.1
Brain_PFC_Schirmer2019	IN-SV2C	TOX2
Brain_PFC_Schirmer2019	IN-SV2C	DAB1
Brain_PFC_Schirmer2019	IN-SV2C	VWC2
Brain_PFC_Schirmer2019	IN-SV2C	UBASH3B
Brain_PFC_Schirmer2019	IN-SV2C	RPH3A
Brain_PFC_Schirmer2019	IN-SV2C	SOX2-OT
Brain_PFC_Schirmer2019	IN-SV2C	UNC5D
Brain_PFC_Schirmer2019	IN-SV2C	TMEM132D
Brain_PFC_Schirmer2019	IN-SV2C	ARL4C
Brain_PFC_Schirmer2019	IN-SV2C	TRPC3
Brain_PFC_Schirmer2019	IN-SV2C	SYT1
Brain_PFC_Schirmer2019	IN-SV2C	ZNF385D
Brain_PFC_Schirmer2019	IN-SV2C	CCSER1
Brain_PFC_Schirmer2019	IN-SV2C	PDGFD
Brain_PFC_Schirmer2019	IN-SV2C	RGS7
Brain_PFC_Schirmer2019	IN-SV2C	ADRBK2
Brain_PFC_Schirmer2019	IN-SV2C	PIP5K1B
Brain_PFC_Schirmer2019	IN-SV2C	SLC35F4
Brain_PFC_Schirmer2019	IN-SV2C	GABRB2
Brain_PFC_Schirmer2019	IN-SV2C	DGKD
Brain_PFC_Schirmer2019	IN-SV2C	CNTN5
Brain_PFC_Schirmer2019	IN-SV2C	CDK14
Brain_PFC_Schirmer2019	IN-SV2C	LUZP2
Brain_PFC_Schirmer2019	IN-SV2C	EXT1
Brain_PFC_Schirmer2019	IN-SV2C	FREM1
Brain_PFC_Schirmer2019	IN-SV2C	SNHG14
Brain_PFC_Schirmer2019	IN-SV2C	AP1S2
Brain_PFC_Schirmer2019	IN-SV2C	GRM5
Brain_PFC_Schirmer2019	IN-SV2C	CXCL14
Brain_PFC_Schirmer2019	IN-SV2C	LSAMP
Brain_PFC_Schirmer2019	IN-SV2C	SYN2
Brain_PFC_Schirmer2019	IN-SV2C	ADAMTS9-AS2
Brain_PFC_Schirmer2019	IN-SV2C	FAM110B
Brain_PFC_Schirmer2019	IN-SV2C	MTSS1
Brain_PFC_Schirmer2019	IN-SV2C	PID1
Brain_PFC_Schirmer2019	IN-SV2C	RERG
Brain_PFC_Schirmer2019	IN-SV2C	ADRA1A
Brain_PFC_Schirmer2019	IN-SV2C	DLGAP1
Brain_PFC_Schirmer2019	IN-SV2C	CNTNAP4
Brain_PFC_Schirmer2019	IN-SV2C	RIMS1
Brain_PFC_Schirmer2019	IN-SV2C	CACNA2D1
Brain_PFC_Schirmer2019	IN-SV2C	DPP6
Brain_PFC_Schirmer2019	IN-SV2C	WWP1
Brain_PFC_Schirmer2019	IN-SV2C	LINC00693
Brain_PFC_Schirmer2019	IN-SV2C	EGFEM1P
Brain_PFC_Schirmer2019	IN-SV2C	KCTD16
Brain_PFC_Schirmer2019	IN-SV2C	SLC35F1
Brain_PFC_Schirmer2019	IN-SV2C	GRIA1
Brain_PFC_Schirmer2019	IN-SV2C	SCN1A
Brain_PFC_Schirmer2019	IN-SV2C	ADAMTSL3
Brain_PFC_Schirmer2019	IN-SV2C	XKR4
Brain_PFC_Schirmer2019	IN-SV2C	DOCK10
Brain_PFC_Schirmer2019	IN-SV2C	GPR158
Brain_PFC_Schirmer2019	IN-SV2C	LRRC7
Brain_PFC_Schirmer2019	IN-SV2C	TMEM132B
Brain_PFC_Schirmer2019	IN-SV2C	EPHA3
Brain_PFC_Schirmer2019	IN-SV2C	LINGO2
Brain_PFC_Schirmer2019	IN-SV2C	IL1RAPL1
Brain_PFC_Schirmer2019	IN-SV2C	CSMD3
Brain_PFC_Schirmer2019	IN-SV2C	PLCB1
Brain_PFC_Schirmer2019	IN-SV2C	TIAM1
Brain_PFC_Schirmer2019	IN-SV2C	RBFOX1
Brain_PFC_Schirmer2019	IN-SV2C	C8orf34
Brain_PFC_Schirmer2019	IN-SV2C	ZMAT4
Brain_PFC_Schirmer2019	IN-SV2C	AP001347.6
Brain_PFC_Schirmer2019	IN-SV2C	CELF4
Brain_PFC_Schirmer2019	IN-SV2C	DGKB
Brain_PFC_Schirmer2019	IN-SV2C	PDE8B
Brain_PFC_Schirmer2019	IN-SV2C	CNTNAP2
Brain_PFC_Schirmer2019	IN-SV2C	KCNH5
Brain_PFC_Schirmer2019	IN-SV2C	RIMBP2
Brain_PFC_Schirmer2019	IN-SV2C	NRG1
Brain_PFC_Schirmer2019	IN-SV2C	AC074363.1
Brain_PFC_Schirmer2019	IN-SV2C	GABRG3
Brain_PFC_Schirmer2019	IN-SV2C	KIRREL3
Brain_PFC_Schirmer2019	IN-SV2C	TOX
Brain_PFC_Schirmer2019	IN-SV2C	KCNJ3
Brain_PFC_Schirmer2019	IN-SV2C	SNRPN
Brain_PFC_Schirmer2019	IN-SV2C	SEMA6D
Brain_PFC_Schirmer2019	IN-SV2C	MCTP1
Brain_PFC_Schirmer2019	IN-SV2C	SLC2A13
Brain_PFC_Schirmer2019	IN-SV2C	SH3RF3
Brain_PFC_Schirmer2019	IN-SV2C	PDE10A
Brain_PFC_Schirmer2019	IN-SV2C	CCK
Brain_PFC_Schirmer2019	IN-SV2C	IGSF11
Brain_PFC_Schirmer2019	IN-SV2C	GRIN2B
Brain_PFC_Schirmer2019	IN-SV2C	SLC8A1
Brain_PFC_Schirmer2019	IN-SV2C	PRKCE
Brain_PFC_Schirmer2019	IN-SV2C	FRY
Brain_PFC_Schirmer2019	IN-SV2C	SGK1
Brain_PFC_Schirmer2019	IN-SV2C	CDH13
Brain_PFC_Schirmer2019	IN-SV2C	RNF150
Brain_PFC_Schirmer2019	IN-SV2C	CNTNAP5
Brain_PFC_Schirmer2019	IN-SV2C	PDZRN3
Brain_PFC_Schirmer2019	IN-SV2C	OSBPL6
Brain_PFC_Schirmer2019	IN-SV2C	TENM4
Brain_PFC_Schirmer2019	IN-SV2C	SPOCK1
Brain_PFC_Schirmer2019	IN-SV2C	MYRIP
Brain_PFC_Schirmer2019	IN-SV2C	DSCAML1
Brain_PFC_Schirmer2019	IN-SV2C	HCN1
Brain_PFC_Schirmer2019	IN-SV2C	TMTC2
Brain_PFC_Schirmer2019	IN-SV2C	DOK6
Brain_PFC_Schirmer2019	IN-SV2C	GABBR2
Brain_PFC_Schirmer2019	IN-SV2C	KCNQ3
Brain_PFC_Schirmer2019	IN-SV2C	NKAIN3
Brain_PFC_Schirmer2019	IN-SV2C	LRRTM3
Brain_PFC_Schirmer2019	IN-SV2C	ADGRL2
Brain_PFC_Schirmer2019	IN-SV2C	ASTN2
Brain_PFC_Schirmer2019	IN-VIP	NRXN3
Brain_PFC_Schirmer2019	IN-VIP	PROX1
Brain_PFC_Schirmer2019	IN-VIP	RGS12
Brain_PFC_Schirmer2019	IN-VIP	SYNPR
Brain_PFC_Schirmer2019	IN-VIP	GRIK2
Brain_PFC_Schirmer2019	IN-VIP	CNTNAP2
Brain_PFC_Schirmer2019	IN-VIP	GALNTL6
Brain_PFC_Schirmer2019	IN-VIP	ERBB4
Brain_PFC_Schirmer2019	IN-VIP	PLD5
Brain_PFC_Schirmer2019	IN-VIP	ROBO2
Brain_PFC_Schirmer2019	IN-VIP	ADARB2
Brain_PFC_Schirmer2019	IN-VIP	TCF4
Brain_PFC_Schirmer2019	IN-VIP	SNHG14
Brain_PFC_Schirmer2019	IN-VIP	DLX6-AS1
Brain_PFC_Schirmer2019	IN-VIP	NR2F2-AS1
Brain_PFC_Schirmer2019	IN-VIP	ZNF385D
Brain_PFC_Schirmer2019	IN-VIP	GAD1
Brain_PFC_Schirmer2019	IN-VIP	CHRM3
Brain_PFC_Schirmer2019	IN-VIP	C8orf34
Brain_PFC_Schirmer2019	IN-VIP	THSD7A
Brain_PFC_Schirmer2019	IN-VIP	CXCL14
Brain_PFC_Schirmer2019	IN-VIP	KCNT2
Brain_PFC_Schirmer2019	IN-VIP	ARL4C
Brain_PFC_Schirmer2019	IN-VIP	ROBO1
Brain_PFC_Schirmer2019	IN-VIP	RP11-123O10.4
Brain_PFC_Schirmer2019	IN-VIP	SNTG1
Brain_PFC_Schirmer2019	IN-VIP	CNR1
Brain_PFC_Schirmer2019	IN-VIP	SLC24A3
Brain_PFC_Schirmer2019	IN-VIP	GRIP1
Brain_PFC_Schirmer2019	IN-VIP	L3MBTL4
Brain_PFC_Schirmer2019	IN-VIP	BTBD11
Brain_PFC_Schirmer2019	IN-VIP	CCSER1
Brain_PFC_Schirmer2019	IN-VIP	DAB1
Brain_PFC_Schirmer2019	IN-VIP	FGF14
Brain_PFC_Schirmer2019	IN-VIP	MIR325HG
Brain_PFC_Schirmer2019	IN-VIP	FRMD4A
Brain_PFC_Schirmer2019	IN-VIP	INPP4B
Brain_PFC_Schirmer2019	IN-VIP	SLC35F4
Brain_PFC_Schirmer2019	IN-VIP	NHS
Brain_PFC_Schirmer2019	IN-VIP	SLC44A5
Brain_PFC_Schirmer2019	IN-VIP	KIAA1211
Brain_PFC_Schirmer2019	IN-VIP	CNTN4
Brain_PFC_Schirmer2019	IN-VIP	NRXN1
Brain_PFC_Schirmer2019	IN-VIP	MYT1L
Brain_PFC_Schirmer2019	IN-VIP	PWRN1
Brain_PFC_Schirmer2019	IN-VIP	ADRA1A
Brain_PFC_Schirmer2019	IN-VIP	DSCAM
Brain_PFC_Schirmer2019	IN-VIP	EGFR
Brain_PFC_Schirmer2019	IN-VIP	LINGO2
Brain_PFC_Schirmer2019	IN-VIP	ZNF536
Brain_PFC_Schirmer2019	IN-VIP	SCG2
Brain_PFC_Schirmer2019	IN-VIP	FSTL5
Brain_PFC_Schirmer2019	IN-VIP	SNRPN
Brain_PFC_Schirmer2019	IN-VIP	KCNJ3
Brain_PFC_Schirmer2019	IN-VIP	GRM7
Brain_PFC_Schirmer2019	IN-VIP	VWC2L
Brain_PFC_Schirmer2019	IN-VIP	MEG3
Brain_PFC_Schirmer2019	IN-VIP	SDK1
Brain_PFC_Schirmer2019	IN-VIP	KCNC2
Brain_PFC_Schirmer2019	IN-VIP	CNTN5
Brain_PFC_Schirmer2019	IN-VIP	GABRG3
Brain_PFC_Schirmer2019	IN-VIP	GABRB2
Brain_PFC_Schirmer2019	IN-VIP	VWC2
Brain_PFC_Schirmer2019	IN-VIP	ZNF804A
Brain_PFC_Schirmer2019	IN-VIP	THSD7B
Brain_PFC_Schirmer2019	IN-VIP	NLGN1
Brain_PFC_Schirmer2019	IN-VIP	FRMPD4
Brain_PFC_Schirmer2019	IN-VIP	MACROD2
Brain_PFC_Schirmer2019	IN-VIP	RIMS2
Brain_PFC_Schirmer2019	IN-VIP	ASIC2
Brain_PFC_Schirmer2019	IN-VIP	GRIN2B
Brain_PFC_Schirmer2019	IN-VIP	MTUS2
Brain_PFC_Schirmer2019	IN-VIP	CSMD3
Brain_PFC_Schirmer2019	IN-VIP	GRIK1
Brain_PFC_Schirmer2019	IN-VIP	CACNA1B
Brain_PFC_Schirmer2019	IN-VIP	CSMD1
Brain_PFC_Schirmer2019	IN-VIP	ANKRD30BL
Brain_PFC_Schirmer2019	IN-VIP	GALNT13
Brain_PFC_Schirmer2019	IN-VIP	DNER
Brain_PFC_Schirmer2019	IN-VIP	RELN
Brain_PFC_Schirmer2019	IN-VIP	CACNA1D
Brain_PFC_Schirmer2019	IN-VIP	PRR16
Brain_PFC_Schirmer2019	IN-VIP	KCNH7
Brain_PFC_Schirmer2019	IN-VIP	WBSCR17
Brain_PFC_Schirmer2019	IN-VIP	SORCS3
Brain_PFC_Schirmer2019	IN-VIP	KAZN
Brain_PFC_Schirmer2019	IN-VIP	ANO4
Brain_PFC_Schirmer2019	IN-VIP	SEMA6D
Brain_PFC_Schirmer2019	IN-VIP	GRIA1
Brain_PFC_Schirmer2019	IN-VIP	LINC01322
Brain_PFC_Schirmer2019	IN-VIP	REV3L
Brain_PFC_Schirmer2019	IN-VIP	NR3C2
Brain_PFC_Schirmer2019	IN-VIP	CNTNAP4
Brain_PFC_Schirmer2019	IN-VIP	MYRIP
Brain_PFC_Schirmer2019	IN-VIP	TENM3
Brain_PFC_Schirmer2019	IN-VIP	HDAC9
Brain_PFC_Schirmer2019	IN-VIP	GRID2
Brain_PFC_Schirmer2019	IN-VIP	KCNQ5
Brain_PFC_Schirmer2019	Microglia	CD74
Brain_PFC_Schirmer2019	Microglia	ADAM28
Brain_PFC_Schirmer2019	Microglia	TBXAS1
Brain_PFC_Schirmer2019	Microglia	MEF2A
Brain_PFC_Schirmer2019	Microglia	ST6GAL1
Brain_PFC_Schirmer2019	Microglia	ARHGAP15
Brain_PFC_Schirmer2019	Microglia	APBB1IP
Brain_PFC_Schirmer2019	Microglia	PTPRC
Brain_PFC_Schirmer2019	Microglia	FYB
Brain_PFC_Schirmer2019	Microglia	DOCK8
Brain_PFC_Schirmer2019	Microglia	SPP1
Brain_PFC_Schirmer2019	Microglia	PLXDC2
Brain_PFC_Schirmer2019	Microglia	DOCK4
Brain_PFC_Schirmer2019	Microglia	ARHGAP24
Brain_PFC_Schirmer2019	Microglia	ARHGAP26
Brain_PFC_Schirmer2019	Microglia	C10orf11
Brain_PFC_Schirmer2019	Microglia	FRMD4A
Brain_PFC_Schirmer2019	Microglia	RUNX1
Brain_PFC_Schirmer2019	Microglia	CHST11
Brain_PFC_Schirmer2019	Microglia	RP11-556E13.1
Brain_PFC_Schirmer2019	Microglia	SRGAP2
Brain_PFC_Schirmer2019	Microglia	SRGAP2B
Brain_PFC_Schirmer2019	Microglia	LDLRAD4
Brain_PFC_Schirmer2019	Microglia	BMP2K
Brain_PFC_Schirmer2019	Microglia	RBM47
Brain_PFC_Schirmer2019	Microglia	MEF2C
Brain_PFC_Schirmer2019	Microglia	SORL1
Brain_PFC_Schirmer2019	Microglia	AOAH
Brain_PFC_Schirmer2019	Microglia	SFMBT2
Brain_PFC_Schirmer2019	Microglia	MAML3
Brain_PFC_Schirmer2019	Microglia	SYK
Brain_PFC_Schirmer2019	Microglia	C3
Brain_PFC_Schirmer2019	Microglia	DOCK2
Brain_PFC_Schirmer2019	Microglia	ITPR2
Brain_PFC_Schirmer2019	Microglia	ATP8B4
Brain_PFC_Schirmer2019	Microglia	FAM49B
Brain_PFC_Schirmer2019	Microglia	SLCO2B1
Brain_PFC_Schirmer2019	Microglia	SSH2
Brain_PFC_Schirmer2019	Microglia	HS3ST4
Brain_PFC_Schirmer2019	Microglia	KCNQ3
Brain_PFC_Schirmer2019	Microglia	SLC1A3
Brain_PFC_Schirmer2019	Microglia	SAMSN1
Brain_PFC_Schirmer2019	Microglia	CSF1R
Brain_PFC_Schirmer2019	Microglia	INPP5D
Brain_PFC_Schirmer2019	Microglia	ETV6
Brain_PFC_Schirmer2019	Microglia	LPCAT2
Brain_PFC_Schirmer2019	Microglia	CYFIP1
Brain_PFC_Schirmer2019	Microglia	FGD4
Brain_PFC_Schirmer2019	Microglia	EPB41L2
Brain_PFC_Schirmer2019	Microglia	DIAPH2
Brain_PFC_Schirmer2019	Microglia	SH3RF3
Brain_PFC_Schirmer2019	Microglia	TGFBR1
Brain_PFC_Schirmer2019	Microglia	C1QB
Brain_PFC_Schirmer2019	Microglia	ZFHX3
Brain_PFC_Schirmer2019	Microglia	SKAP2
Brain_PFC_Schirmer2019	Microglia	BNC2
Brain_PFC_Schirmer2019	Microglia	AKAP13
Brain_PFC_Schirmer2019	Microglia	MGAT4A
Brain_PFC_Schirmer2019	Microglia	LYN
Brain_PFC_Schirmer2019	Microglia	ABR
Brain_PFC_Schirmer2019	Microglia	FKBP5
Brain_PFC_Schirmer2019	Microglia	FTL
Brain_PFC_Schirmer2019	Microglia	CTSB
Brain_PFC_Schirmer2019	Microglia	LHFPL2
Brain_PFC_Schirmer2019	Microglia	FMN1
Brain_PFC_Schirmer2019	Microglia	P2RY12
Brain_PFC_Schirmer2019	Microglia	C1QA
Brain_PFC_Schirmer2019	Microglia	TBC1D22A
Brain_PFC_Schirmer2019	Microglia	IKZF1
Brain_PFC_Schirmer2019	Microglia	NAV3
Brain_PFC_Schirmer2019	Microglia	DISC1
Brain_PFC_Schirmer2019	Microglia	PAG1
